t_ns,type,sensorId,px,py,pz,qx,qy,qz,qw,server_time_iso
35629017001,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.447080+00:00
35695658113,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.527728+00:00
35762402288,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.607214+00:00
35828999047,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.699812+00:00
35895793035,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.699869+00:00
35962366901,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.782162+00:00
36012345782,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.861727+00:00
36079035996,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.943212+00:00
36145679201,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:03.943277+00:00
36212463080,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.022992+00:00
36279120352,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.105489+00:00
36345754061,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.184555+00:00
36412393580,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.264055+00:00
36462359576,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.264102+00:00
36529061712,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.344274+00:00
36595727130,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.413345+00:00
36662405342,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.492847+00:00
36729087912,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.572439+00:00
36795764188,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.651747+00:00
36862436800,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.651802+00:00
36929115041,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.720369+00:00
36995798363,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.800469+00:00
37062488395,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.880039+00:00
37129132794,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:04.959576+00:00
37195842043,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.039435+00:00
37262485571,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.120686+00:00
37329123987,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.120734+00:00
37379198767,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.202986+00:00
37445794453,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.282905+00:00
37512465181,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.362297+00:00
37579160364,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.438327+00:00
37645837523,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.438454+00:00
37712496479,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.517428+00:00
37779157348,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.600344+00:00
37829209726,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.681692+00:00
37895839017,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.681744+00:00
37962499534,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.764272+00:00
38029160653,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.845411+00:00
38095810391,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:05.926321+00:00
38162462395,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.005871+00:00
38229202972,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.085026+00:00
38295916580,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.085089+00:00
38362439350,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.164801+00:00
38429172705,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.244098+00:00
38495838082,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.329705+00:00
38562512718,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.409677+00:00
38629188354,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.489209+00:00
38695791615,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.489256+00:00
38745869520,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.563943+00:00
38812523326,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.643105+00:00
38879223268,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.723053+00:00
38945858018,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.803333+00:00
39012506564,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.803389+00:00
39079203051,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.871227+00:00
39145898353,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:06.951411+00:00
39195857457,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.032223+00:00
39262526081,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.111657+00:00
39329195104,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.191963+00:00
39395857898,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.192022+00:00
39462536119,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.278977+00:00
39529214941,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.359005+00:00
39595871732,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.438336+00:00
39645917718,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.438398+00:00
39712553370,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.517865+00:00
39779243063,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.597172+00:00
39845927997,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.677099+00:00
39912578406,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.756597+00:00
39979277448,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.835896+00:00
40045932044,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.835949+00:00
40112549032,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.915622+00:00
40179255395,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:07.995517+00:00
40245881459,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.075096+00:00
40312560702,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.154910+00:00
40379362455,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.234486+00:00
40445925651,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.234560+00:00
40512607720,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.305141+00:00
40562563286,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.384951+00:00
40629240426,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.467224+00:00
40695876568,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.544542+00:00
40762588884,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.625466+00:00
40829271103,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.625511+00:00
40895985291,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.704782+00:00
40962593973,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.786944+00:00
41012690152,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.866583+00:00
41079310486,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.866643+00:00
41145984910,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:08.946260+00:00
41212677499,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.020627+00:00
41279306698,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.100032+00:00
41346006220,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.179577+00:00
41412642612,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.259248+00:00
41479340421,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.338954+00:00
41545998345,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.339003+00:00
41612661819,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.418290+00:00
41679343345,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.503898+00:00
41746018000,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.583643+00:00
41812697935,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.665141+00:00
41879375655,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.665190+00:00
41929324130,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.740976+00:00
41995997561,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.821330+00:00
42062643793,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.902049+00:00
42129316073,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.982360+00:00
42196014854,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:09.982440+00:00
42262737719,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.046327+00:00
42329382717,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.125933+00:00
42379432742,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.205992+00:00
42446039909,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.286160+00:00
42512777181,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.353269+00:00
42579496560,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.433323+00:00
42646182196,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.433385+00:00
42712728750,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.512721+00:00
42779571630,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.592743+00:00
42829489005,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.672359+00:00
42896212562,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.752822+00:00
42962844046,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.752932+00:00
43029557863,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.837496+00:00
43096177585,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.917034+00:00
43162882847,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:10.996578+00:00
43229575997,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.077079+00:00
43279625098,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.077144+00:00
43346258696,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.156518+00:00
43412928191,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.240721+00:00
43479716099,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.321893+00:00
43546228449,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.402726+00:00
43612968798,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.402772+00:00
43679676413,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.479771+00:00
43746304210,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.560487+00:00
43812989936,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.639856+00:00
43879672516,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.719300+00:00
43946341369,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.799143+00:00
44012984326,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.799191+00:00
44079654182,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.887273+00:00
44146312285,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:11.966694+00:00
44196322644,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.046246+00:00
44263037785,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.125694+00:00
44329636798,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.125764+00:00
44396316862,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.196074+00:00
44462982841,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.275733+00:00
44529666073,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.355285+00:00
44596335467,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.434804+00:00
44646349713,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.434902+00:00
44712997808,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.503458+00:00
44779673074,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.589683+00:00
44846319777,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.668765+00:00
44912985496,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.749629+00:00
44979749217,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.829667+00:00
45046369099,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.829722+00:00
45113049023,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.912414+00:00
45179705384,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:12.992729+00:00
45246356013,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.072296+00:00
45313030217,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.152488+00:00
45379772018,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.219865+00:00
45446374157,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.299520+00:00
45513007255,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.299574+00:00
45563059852,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.381549+00:00
45629703669,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.464823+00:00
45696380638,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.528185+00:00
45763005711,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.608141+00:00
45829699000,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.687984+00:00
45896401537,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.688032+00:00
45963150070,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.768052+00:00
46013078125,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.847711+00:00
46079783006,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.935642+00:00
46146438726,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:13.935704+00:00
46213144569,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.014561+00:00
46280013257,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.094204+00:00
46346542429,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.174051+00:00
46413162632,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.253818+00:00
46463180586,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.253882+00:00
46529832748,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.334070+00:00
46596530516,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.419247+00:00
46663238273,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.498929+00:00
46729897729,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.581304+00:00
46796511620,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.653721+00:00
46863181908,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.653771+00:00
46929837947,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.735316+00:00
46996500890,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.815305+00:00
47063194079,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.894775+00:00
47129843347,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:14.961317+00:00
47196514585,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.041036+00:00
47263185593,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.121592+00:00
47329856310,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.121638+00:00
47379855440,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.201304+00:00
47446524272,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.280648+00:00
47513206401,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.370118+00:00
47579888079,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.370163+00:00
47646577281,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.449777+00:00
47713203706,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.530749+00:00
47779896695,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.611321+00:00
47829855418,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.677766+00:00
47896519242,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.757313+00:00
47963199086,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.757359+00:00
48029910730,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.837123+00:00
48096629147,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.917229+00:00
48163293522,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:15.997490+00:00
48229947570,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.093139+00:00
48279977354,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.093188+00:00
48346616863,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.159842+00:00
48413288152,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.239425+00:00
48479918534,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.319866+00:00
48546611564,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.394333+00:00
48613226947,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.473858+00:00
48679926208,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.473904+00:00
48746602876,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.555353+00:00
48813288912,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.633114+00:00
48880058826,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.708116+00:00
48946665393,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.847843+00:00
49013367169,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.847893+00:00
49080049187,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.982088+00:00
49146702562,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:16.982133+00:00
49196700548,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.088748+00:00
49263396602,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.088794+00:00
49330051191,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.236647+00:00
49396705206,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.236713+00:00
49463377467,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.315062+00:00
49530032444,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.315130+00:00
49596719422,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.404869+00:00
49646754768,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.500353+00:00
49713400789,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.588126+00:00
49780095331,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.588199+00:00
49846727957,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.661661+00:00
49913418462,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.742354+00:00
49980077167,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.826603+00:00
50046773121,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.905988+00:00
50096732336,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.906043+00:00
50163402060,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:17.986011+00:00
50230064652,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.065586+00:00
50296746190,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.146463+00:00
50363516665,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.228069+00:00
50430078688,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.228651+00:00
50496815569,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.310677+00:00
50563467361,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.390959+00:00
50630176421,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.470609+00:00
50696809097,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.544816+00:00
50763491646,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.624631+00:00
50830104566,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.624677+00:00
50896851015,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.704619+00:00
50963549584,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.785228+00:00
51013575252,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.864643+00:00
51080226353,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.864691+00:00
51146864259,2,0,0.0,1.0,-10.0,0.0,0.0,0.0,1.0,2025-12-11T02:29:18.945386+00:00
