t_ns,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
100136467139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100203017603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100269882262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100319842918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100386511762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100453151743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100519798535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100586464464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100653161840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100719852525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100786600236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100853150348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100919855090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100986516810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101053155628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101119857775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101169844108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101236605906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101303193718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101369876378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101436560652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101503136752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101569863644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101620444891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101686521036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101753185923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101819848244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101886495938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101953135198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102019803560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102069777302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102136588211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102203211469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102269868260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102336448899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102403133933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102469741122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102536583301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102603236695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102669902523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102736622092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102803280296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102869951024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102919934554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102986591615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103053265688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103119879820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103186592386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103253304460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103320034649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103369848741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103436583208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103503231353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103569947656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103636636577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103703276857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103769984414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103836607142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103903260176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103969996537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104036596873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104103323494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104169950760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104219971559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104286711155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104353297605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104420005952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104486656642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104553309296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104620082575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104670016812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104736718858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104803355172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104869990172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104936704931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105003361623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105069989610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105119964313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105186645910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105253331997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105319998286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105386628659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105453328681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105520016649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105586666798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105653281130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105719967918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105786637584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105853301920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105920016279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105969976653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106036656217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106103475914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106169932822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106236614379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106303365558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106370125531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106420011538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106486746315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106553354575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106620597543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106686750924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106753352071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106819992190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106869929544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106936739210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107003315321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107069998742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107136813089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107203468296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107270099871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107336841721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107403512109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107470158149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107536863421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107603520222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107670202572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107720212480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107786825049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107853457424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107920190999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107986878809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108053609759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108120314911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108170099879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108236790042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108303466801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108370180029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108436903854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108503638091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108570215493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108636874469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108703506253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108770253845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108836910898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108903617391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108970274593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109020287117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109086883205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109153558591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109220244396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109286893713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109353477738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109420309879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109470155310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109536865942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109603624604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109670288076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109736959054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109803645492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109870273069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109920373396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109986973031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110053656100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110120343479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110186915242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110253673252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110320335684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110386958241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110453602440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110520353687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110587016429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110653655097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110720418648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110770306578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110837015777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110903683419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110970388210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111037017430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111103685002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111170428055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111220388832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111287030845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111353660886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111420437161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111487089083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111553729014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111620986930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111686961053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111753647860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111820357061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111887093972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111953671003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112020447920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112070324680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112137027406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112203766823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112270539760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112337128916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112403824349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112470519553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112520546603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112587198605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112653788892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112720542384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112787352773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112853839247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112920504342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112970505064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113037177004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113103823155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113170706390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113237395702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113304254953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113354281893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113420900122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113487587851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113554230776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113621039112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113687695051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113754307199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113804234553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113870971444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113937633735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114004387388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114071045582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114137665615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114204538440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114254338766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114320915518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114387632662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114454321003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114520960673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114587726689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114654520656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114704280025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114770898755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114837652459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114904304871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114971003311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115037629935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115104419465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115170951523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115237659520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115304302806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115371023117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115437665522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115504340076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115554309740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115620936203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115687675138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115754281706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115820996086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115887667134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115954396731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116004438398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116070920893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116137634501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116204355092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116270965817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116337628019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116404327471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116454334513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116520964774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116587667583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116654403742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116721015420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116787641603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116854336315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116921082484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116987737743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117054567137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117121028462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117187851524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117254575832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117304518094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117371160139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117437775521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117504546887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117571132666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117637787223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117704502855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117754539282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117821177059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117887863555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117954575701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118021164955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118087831265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118154545413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118221193688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118288374780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118354583835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118421126332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118487883271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118554644126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118604611306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118671201201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118737953140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118804542996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118871208995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118937938482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119004673211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119054633316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119121237317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119187949252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119254700400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119321312799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119388054879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119454758288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119521322406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119588043567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119654682847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119721311424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119788048025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119854674059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119904658260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119971284233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120037941976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120104636849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120171361949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120238086536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120304675310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120354771631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120421463368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120488020753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120554705426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120621343282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120688048624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120754712119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120804730742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120871422449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120938040769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121004728297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121071377275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121138011443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121204711956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121271339042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121338067609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121404754205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121471416758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121538081714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121604789531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121654725561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121721426194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121788101350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121854788659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121921334302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121988143299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122054772778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122104739086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
